"ICD-9-CM CODE","CCS CATEGORY","CCS CATEGORY DESCRIPTION"
"9932","244","Other injuries and conditions due to external causes"
"9933","244","Other injuries and conditions due to external causes"
"9934","244","Other injuries and conditions due to external causes"
"9938","244","Other injuries and conditions due to external causes"
"9939","244","Other injuries and conditions due to external causes"
"9940","244","Other injuries and conditions due to external causes"
"9941","244","Other injuries and conditions due to external causes"
"9942","244","Other injuries and conditions due to external causes"
"9943","244","Other injuries and conditions due to external causes"
"9944","244","Other injuries and conditions due to external causes"
"9945","244","Other injuries and conditions due to external causes"
"9946","244","Other injuries and conditions due to external causes"
"9947","244","Other injuries and conditions due to external causes"
"9948","244","Other injuries and conditions due to external causes"
"9949","244","Other injuries and conditions due to external causes"
"9955","244","Other injuries and conditions due to external causes"
"99550","244","Other injuries and conditions due to external causes"
"99551","244","Other injuries and conditions due to external causes"
"99552","244","Other injuries and conditions due to external causes"
"99553","244","Other injuries and conditions due to external causes"
"99554","244","Other injuries and conditions due to external causes"
"99555","244","Other injuries and conditions due to external causes"
"99559","244","Other injuries and conditions due to external causes"
"99580","244","Other injuries and conditions due to external causes"
"99581","244","Other injuries and conditions due to external causes"
"99582","244","Other injuries and conditions due to external causes"
"99583","244","Other injuries and conditions due to external causes"
"99584","244","Other injuries and conditions due to external causes"
"99585","244","Other injuries and conditions due to external causes"
"99589","244","Other injuries and conditions due to external causes"
"99590","244","Other injuries and conditions due to external causes"
"99593","244","Other injuries and conditions due to external causes"
"99594","244","Other injuries and conditions due to external causes"
"V155","244","Other injuries and conditions due to external causes"
"V1551","244","Other injuries and conditions due to external causes"
"V1559","244","Other injuries and conditions due to external causes"
"V156","244","Other injuries and conditions due to external causes"
"V1588","244","Other injuries and conditions due to external causes"
"V713","244","Other injuries and conditions due to external causes"
"V714","244","Other injuries and conditions due to external causes"
"V716","244","Other injuries and conditions due to external causes"
"V9010","244","Other injuries and conditions due to external causes"
"V9011","244","Other injuries and conditions due to external causes"
"V9012","244","Other injuries and conditions due to external causes"
"V902","244","Other injuries and conditions due to external causes"
"V9031","244","Other injuries and conditions due to external causes"
"V9032","244","Other injuries and conditions due to external causes"
"V9033","244","Other injuries and conditions due to external causes"
"V9039","244","Other injuries and conditions due to external causes"
"V9081","244","Other injuries and conditions due to external causes"
"V9083","244","Other injuries and conditions due to external causes"
"V9089","244","Other injuries and conditions due to external causes"
"V909","244","Other injuries and conditions due to external causes"
"7802","245","Syncope"
"7806","246","Fever of unknown origin"
"78060","246","Fever of unknown origin"
"78061","246","Fever of unknown origin"
"2891","247","Lymphadenitis"
"2892","247","Lymphadenitis"
"2893","247","Lymphadenitis"
"683","247","Lymphadenitis"
"7856","247","Lymphadenitis"
"44024","248","Gangrene"
"7854","248","Gangrene"
"78550","249","Shock"
"78551","249","Shock"
"78552","249","Shock"
"78559","249","Shock"
"179","25","Cancer of uterus"
"1820","25","Cancer of uterus"
"1821","25","Cancer of uterus"
"1828","25","Cancer of uterus"
"2332","25","Cancer of uterus"
"V1042","25","Cancer of uterus"
"7870","250","Nausea and vomiting"
"78701","250","Nausea and vomiting"
"78702","250","Nausea and vomiting"
"78703","250","Nausea and vomiting"
"78704","250","Nausea and vomiting"
"7890","251","Abdominal pain"
"78900","251","Abdominal pain"
"78901","251","Abdominal pain"
"78902","251","Abdominal pain"
"78903","251","Abdominal pain"
"78904","251","Abdominal pain"
"78905","251","Abdominal pain"
"78906","251","Abdominal pain"
"78907","251","Abdominal pain"
"78909","251","Abdominal pain"
"78960","251","Abdominal pain"
"78961","251","Abdominal pain"
"78962","251","Abdominal pain"
"78963","251","Abdominal pain"
"78964","251","Abdominal pain"
"78965","251","Abdominal pain"
"78966","251","Abdominal pain"
"78967","251","Abdominal pain"
"78969","251","Abdominal pain"
"7807","252","Malaise and fatigue"
"78071","252","Malaise and fatigue"
"78079","252","Malaise and fatigue"
"4771","253","Allergic reactions"
"5186","253","Allergic reactions"
"5583","253","Allergic reactions"
"6910","253","Allergic reactions"
"6918","253","Allergic reactions"
"6920","253","Allergic reactions"
"6921","253","Allergic reactions"
"6922","253","Allergic reactions"
"6923","253","Allergic reactions"
"6924","253","Allergic reactions"
"6925","253","Allergic reactions"
"6926","253","Allergic reactions"
"69270","253","Allergic reactions"
"69271","253","Allergic reactions"
"69272","253","Allergic reactions"
"69273","253","Allergic reactions"
"69274","253","Allergic reactions"
"69279","253","Allergic reactions"
"69281","253","Allergic reactions"
"69282","253","Allergic reactions"
"69283","253","Allergic reactions"
"69284","253","Allergic reactions"
"69289","253","Allergic reactions"
"6929","253","Allergic reactions"
"6930","253","Allergic reactions"
"6931","253","Allergic reactions"
"6938","253","Allergic reactions"
"6939","253","Allergic reactions"
"7080","253","Allergic reactions"
"7081","253","Allergic reactions"
"7082","253","Allergic reactions"
"7083","253","Allergic reactions"
"7084","253","Allergic reactions"
"7085","253","Allergic reactions"
"7088","253","Allergic reactions"
"7089","253","Allergic reactions"
"9950","253","Allergic reactions"
"9953","253","Allergic reactions"
"99560","253","Allergic reactions"
"99561","253","Allergic reactions"
"99562","253","Allergic reactions"
"99563","253","Allergic reactions"
"99564","253","Allergic reactions"
"99565","253","Allergic reactions"
"99566","253","Allergic reactions"
"99567","253","Allergic reactions"
"99568","253","Allergic reactions"
"99569","253","Allergic reactions"
"9957","253","Allergic reactions"
"V071","253","Allergic reactions"
"V1381","253","Allergic reactions"
"V140","253","Allergic reactions"
"V141","253","Allergic reactions"
"V142","253","Allergic reactions"
"V143","253","Allergic reactions"
"V144","253","Allergic reactions"
"V145","253","Allergic reactions"
"V146","253","Allergic reactions"
"V147","253","Allergic reactions"
"V148","253","Allergic reactions"
"V149","253","Allergic reactions"
"V150","253","Allergic reactions"
"V1501","253","Allergic reactions"
"V1502","253","Allergic reactions"
"V1503","253","Allergic reactions"
"V1504","253","Allergic reactions"
"V1505","253","Allergic reactions"
"V1506","253","Allergic reactions"
"V1507","253","Allergic reactions"
"V1508","253","Allergic reactions"
"V1509","253","Allergic reactions"
"V727","253","Allergic reactions"
"V520","254","Rehabilitation care; fitting of prostheses; and adjustment of devices"
"V521","254","Rehabilitation care; fitting of prostheses; and adjustment of devices"
"V524","254","Rehabilitation care; fitting of prostheses; and adjustment of devices"
"V528","254","Rehabilitation care; fitting of prostheses; and adjustment of devices"
"V529","254","Rehabilitation care; fitting of prostheses; and adjustment of devices"
"V538","254","Rehabilitation care; fitting of prostheses; and adjustment of devices"
"V570","254","Rehabilitation care; fitting of prostheses; and adjustment of devices"
"V571","254","Rehabilitation care; fitting of prostheses; and adjustment of devices"
"V572","254","Rehabilitation care; fitting of prostheses; and adjustment of devices"
"V5721","254","Rehabilitation care; fitting of prostheses; and adjustment of devices"
"V5722","254","Rehabilitation care; fitting of prostheses; and adjustment of devices"
"V573","254","Rehabilitation care; fitting of prostheses; and adjustment of devices"
"V574","254","Rehabilitation care; fitting of prostheses; and adjustment of devices"
"V5781","254","Rehabilitation care; fitting of prostheses; and adjustment of devices"
"V5789","254","Rehabilitation care; fitting of prostheses; and adjustment of devices"
"V579","254","Rehabilitation care; fitting of prostheses; and adjustment of devices"
"V5882","254","Rehabilitation care; fitting of prostheses; and adjustment of devices"
"V200","255","Administrative/social admission"
"V201","255","Administrative/social admission"
"V202","255","Administrative/social admission"
"V2031","255","Administrative/social admission"
"V2032","255","Administrative/social admission"
"V600","255","Administrative/social admission"
"V601","255","Administrative/social admission"
"V602","255","Administrative/social admission"
"V603","255","Administrative/social admission"
"V604","255","Administrative/social admission"
"V605","255","Administrative/social admission"
"V606","255","Administrative/social admission"
"V608","255","Administrative/social admission"
"V6081","255","Administrative/social admission"
"V6089","255","Administrative/social admission"
"V609","255","Administrative/social admission"
"V610","255","Administrative/social admission"
"V6101","255","Administrative/social admission"
"V6102","255","Administrative/social admission"
"V6103","255","Administrative/social admission"
"V6104","255","Administrative/social admission"
"V6105","255","Administrative/social admission"
"V6106","255","Administrative/social admission"
"V6107","255","Administrative/social admission"
"V6108","255","Administrative/social admission"
"V6109","255","Administrative/social admission"
"V611","255","Administrative/social admission"
"V6110","255","Administrative/social admission"
"V6111","255","Administrative/social admission"
"V6112","255","Administrative/social admission"
"V6120","255","Administrative/social admission"
"V6121","255","Administrative/social admission"
"V6122","255","Administrative/social admission"
"V6123","255","Administrative/social admission"
"V6124","255","Administrative/social admission"
"V6125","255","Administrative/social admission"
"V6129","255","Administrative/social admission"
"V613","255","Administrative/social admission"
"V6141","255","Administrative/social admission"
"V6142","255","Administrative/social admission"
"V6149","255","Administrative/social admission"
"V615","255","Administrative/social admission"
"V616","255","Administrative/social admission"
"V617","255","Administrative/social admission"
"V618","255","Administrative/social admission"
"V619","255","Administrative/social admission"
"V620","255","Administrative/social admission"
"V621","255","Administrative/social admission"
"V622","255","Administrative/social admission"
"V6221","255","Administrative/social admission"
"V6222","255","Administrative/social admission"
"V6229","255","Administrative/social admission"
"V623","255","Administrative/social admission"
"V624","255","Administrative/social admission"
"V625","255","Administrative/social admission"
"V626","255","Administrative/social admission"
"V6281","255","Administrative/social admission"
"V6282","255","Administrative/social admission"
"V6283","255","Administrative/social admission"
"V6289","255","Administrative/social admission"
"V629","255","Administrative/social admission"
"V630","255","Administrative/social admission"
"V631","255","Administrative/social admission"
"V632","255","Administrative/social admission"
"V638","255","Administrative/social admission"
"V639","255","Administrative/social admission"
"V650","255","Administrative/social admission"
"V651","255","Administrative/social admission"
"V6511","255","Administrative/social admission"
"V6519","255","Administrative/social admission"
"V652","255","Administrative/social admission"
"V653","255","Administrative/social admission"
"V654","255","Administrative/social admission"
"V6540","255","Administrative/social admission"
"V6541","255","Administrative/social admission"
"V6543","255","Administrative/social admission"
"V6544","255","Administrative/social admission"
"V6545","255","Administrative/social admission"
"V6549","255","Administrative/social admission"
"V655","255","Administrative/social admission"
"V658","255","Administrative/social admission"
"V659","255","Administrative/social admission"
"V680","255","Administrative/social admission"
"V681","255","Administrative/social admission"
"V682","255","Administrative/social admission"
"V6881","255","Administrative/social admission"
"V6889","255","Administrative/social admission"
"V689","255","Administrative/social admission"
"V290","256","Medical examination/evaluation"
"V291","256","Medical examination/evaluation"
"V292","256","Medical examination/evaluation"
"V293","256","Medical examination/evaluation"
"V298","256","Medical examination/evaluation"
"V299","256","Medical examination/evaluation"
"V6801","256","Medical examination/evaluation"
"V6809","256","Medical examination/evaluation"
"V700","256","Medical examination/evaluation"
"V703","256","Medical examination/evaluation"
"V704","256","Medical examination/evaluation"
"V705","256","Medical examination/evaluation"
"V706","256","Medical examination/evaluation"
"V707","256","Medical examination/evaluation"
"V708","256","Medical examination/evaluation"
"V709","256","Medical examination/evaluation"
"V718","256","Medical examination/evaluation"
"V719","256","Medical examination/evaluation"
"V7231","256","Medical examination/evaluation"
"V7232","256","Medical examination/evaluation"
"V725","256","Medical examination/evaluation"
"V726","256","Medical examination/evaluation"
"V7260","256","Medical examination/evaluation"
"V7261","256","Medical examination/evaluation"
"V7262","256","Medical examination/evaluation"
"V7263","256","Medical examination/evaluation"
"V7269","256","Medical examination/evaluation"
"V728","256","Medical examination/evaluation"
"V7281","256","Medical examination/evaluation"
"V7282","256","Medical examination/evaluation"
"V7283","256","Medical examination/evaluation"
"V7284","256","Medical examination/evaluation"
"V7285","256","Medical examination/evaluation"
"V7286","256","Medical examination/evaluation"
"V729","256","Medical examination/evaluation"
"V51","257","Other aftercare"
"V510","257","Other aftercare"
"V518","257","Other aftercare"
"V539","257","Other aftercare"
"V5390","257","Other aftercare"
"V5399","257","Other aftercare"
"V548","257","Other aftercare"
"V5481","257","Other aftercare"
"V5482","257","Other aftercare"
"V5489","257","Other aftercare"
"V549","257","Other aftercare"
"V558","257","Other aftercare"
"V559","257","Other aftercare"
"V583","257","Other aftercare"
"V5830","257","Other aftercare"
"V5831","257","Other aftercare"
"V5832","257","Other aftercare"
"V584","257","Other aftercare"
"V5841","257","Other aftercare"
"V5842","257","Other aftercare"
"V5843","257","Other aftercare"
"V5844","257","Other aftercare"
"V5849","257","Other aftercare"
"V5861","257","Other aftercare"
"V5862","257","Other aftercare"
"V5863","257","Other aftercare"
"V5864","257","Other aftercare"
"V5865","257","Other aftercare"
"V5866","257","Other aftercare"
"V5867","257","Other aftercare"
"V5868","257","Other aftercare"
"V5869","257","Other aftercare"
"V5871","257","Other aftercare"
"V5872","257","Other aftercare"
"V5873","257","Other aftercare"
"V5874","257","Other aftercare"
"V5875","257","Other aftercare"
"V5876","257","Other aftercare"
"V5877","257","Other aftercare"
"V5878","257","Other aftercare"
"V588","257","Other aftercare"
"V5881","257","Other aftercare"
"V5883","257","Other aftercare"
"V5889","257","Other aftercare"
"V589","257","Other aftercare"
"V660","257","Other aftercare"
"V665","257","Other aftercare"
"V666","257","Other aftercare"
"V667","257","Other aftercare"
"V669","257","Other aftercare"
"V670","257","Other aftercare"
"V6700","257","Other aftercare"
"V6701","257","Other aftercare"
"V6709","257","Other aftercare"
"V6751","257","Other aftercare"
"V6759","257","Other aftercare"
"V676","257","Other aftercare"
"V679","257","Other aftercare"
"7929","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"79500","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"79507","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"79508","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"79518","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"7954","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"79677","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"79678","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V280","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V281","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V282","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V283","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V284","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V285","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V288","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V2881","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V2882","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V2889","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V289","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V715","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7181","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7189","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7240","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7241","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V760","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V761","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7610","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7611","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7612","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7619","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V762","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V763","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7641","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7642","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7643","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7644","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7645","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7646","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7647","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7649","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7650","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7651","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7652","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V768","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7681","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7689","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V769","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V770","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V771","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V772","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V773","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V774","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V775","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V776","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V777","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V778","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V779","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7791","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V7799","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V780","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V781","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V782","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V783","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V788","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V789","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V800","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V8001","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V8009","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V801","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V802","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V803","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V810","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V811","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V812","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V813","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V814","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V815","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V816","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V820","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V821","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V822","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V823","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V824","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V825","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V826","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V8271","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V8279","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V828","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V8281","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V8289","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"V829","258","Other screening for suspected conditions (not mental disorders or infectious disease)"
"3020","259","Residual codes; unclassified"
"32700","259","Residual codes; unclassified"
"32701","259","Residual codes; unclassified"
"32709","259","Residual codes; unclassified"
"32710","259","Residual codes; unclassified"
"32711","259","Residual codes; unclassified"
"32712","259","Residual codes; unclassified"
"32713","259","Residual codes; unclassified"
"32714","259","Residual codes; unclassified"
"32719","259","Residual codes; unclassified"
"32720","259","Residual codes; unclassified"
"32721","259","Residual codes; unclassified"
"32722","259","Residual codes; unclassified"
"32723","259","Residual codes; unclassified"
"32724","259","Residual codes; unclassified"
"32725","259","Residual codes; unclassified"
"32726","259","Residual codes; unclassified"
"32727","259","Residual codes; unclassified"
"32729","259","Residual codes; unclassified"
"32740","259","Residual codes; unclassified"
"32741","259","Residual codes; unclassified"
"32742","259","Residual codes; unclassified"
"32743","259","Residual codes; unclassified"
"32744","259","Residual codes; unclassified"
"32749","259","Residual codes; unclassified"
"32751","259","Residual codes; unclassified"
"32759","259","Residual codes; unclassified"
"3278","259","Residual codes; unclassified"
"78002","259","Residual codes; unclassified"
"7801","259","Residual codes; unclassified"
"78050","259","Residual codes; unclassified"
"78051","259","Residual codes; unclassified"
"78052","259","Residual codes; unclassified"
"78053","259","Residual codes; unclassified"
"78054","259","Residual codes; unclassified"
"78055","259","Residual codes; unclassified"
"78056","259","Residual codes; unclassified"
"78057","259","Residual codes; unclassified"
"78058","259","Residual codes; unclassified"
"78059","259","Residual codes; unclassified"
"78064","259","Residual codes; unclassified"
"78065","259","Residual codes; unclassified"
"7809","259","Residual codes; unclassified"
"78093","259","Residual codes; unclassified"
"78094","259","Residual codes; unclassified"
"78095","259","Residual codes; unclassified"
"78096","259","Residual codes; unclassified"
"78097","259","Residual codes; unclassified"
"78099","259","Residual codes; unclassified"
"7815","259","Residual codes; unclassified"
"7816","259","Residual codes; unclassified"
"7823","259","Residual codes; unclassified"
"78261","259","Residual codes; unclassified"
"78262","259","Residual codes; unclassified"
"7828","259","Residual codes; unclassified"
"7829","259","Residual codes; unclassified"
"7830","259","Residual codes; unclassified"
"7836","259","Residual codes; unclassified"
"7842","259","Residual codes; unclassified"
"7901","259","Residual codes; unclassified"
"7906","259","Residual codes; unclassified"
"7909","259","Residual codes; unclassified"
"79091","259","Residual codes; unclassified"
"79092","259","Residual codes; unclassified"
"79093","259","Residual codes; unclassified"
"79094","259","Residual codes; unclassified"
"79095","259","Residual codes; unclassified"
"79099","259","Residual codes; unclassified"
"7932","259","Residual codes; unclassified"
"7939","259","Residual codes; unclassified"
"79399","259","Residual codes; unclassified"
"7949","259","Residual codes; unclassified"
"79581","259","Residual codes; unclassified"
"79582","259","Residual codes; unclassified"
"79589","259","Residual codes; unclassified"
"7963","259","Residual codes; unclassified"
"7964","259","Residual codes; unclassified"
"7965","259","Residual codes; unclassified"
"7966","259","Residual codes; unclassified"
"7969","259","Residual codes; unclassified"
"7980","259","Residual codes; unclassified"
"7981","259","Residual codes; unclassified"
"7982","259","Residual codes; unclassified"
"7989","259","Residual codes; unclassified"
"7992","259","Residual codes; unclassified"
"79921","259","Residual codes; unclassified"
"79922","259","Residual codes; unclassified"
"79923","259","Residual codes; unclassified"
"79924","259","Residual codes; unclassified"
"79925","259","Residual codes; unclassified"
"79929","259","Residual codes; unclassified"
"7993","259","Residual codes; unclassified"
"7998","259","Residual codes; unclassified"
"79981","259","Residual codes; unclassified"
"79982","259","Residual codes; unclassified"
"79989","259","Residual codes; unclassified"
"7999","259","Residual codes; unclassified"
"V070","259","Residual codes; unclassified"
"V072","259","Residual codes; unclassified"
"V073","259","Residual codes; unclassified"
"V0731","259","Residual codes; unclassified"
"V0739","259","Residual codes; unclassified"
"V0751","259","Residual codes; unclassified"
"V0752","259","Residual codes; unclassified"
"V0759","259","Residual codes; unclassified"
"V078","259","Residual codes; unclassified"
"V079","259","Residual codes; unclassified"
"V131","259","Residual codes; unclassified"
"V138","259","Residual codes; unclassified"
"V1389","259","Residual codes; unclassified"
"V139","259","Residual codes; unclassified"
"V152","259","Residual codes; unclassified"
"V1521","259","Residual codes; unclassified"
"V1522","259","Residual codes; unclassified"
"V1529","259","Residual codes; unclassified"
"V153","259","Residual codes; unclassified"
"V1581","259","Residual codes; unclassified"
"V1584","259","Residual codes; unclassified"
"V1585","259","Residual codes; unclassified"
"V1586","259","Residual codes; unclassified"
"V1587","259","Residual codes; unclassified"
"V1589","259","Residual codes; unclassified"
"V159","259","Residual codes; unclassified"
"V160","259","Residual codes; unclassified"
"V161","259","Residual codes; unclassified"
"V162","259","Residual codes; unclassified"
"V163","259","Residual codes; unclassified"
"V164","259","Residual codes; unclassified"
"V1640","259","Residual codes; unclassified"
"V1641","259","Residual codes; unclassified"
"V1642","259","Residual codes; unclassified"
"V1643","259","Residual codes; unclassified"
"V1649","259","Residual codes; unclassified"
"V165","259","Residual codes; unclassified"
"V1651","259","Residual codes; unclassified"
"V1652","259","Residual codes; unclassified"
"V1659","259","Residual codes; unclassified"
"V166","259","Residual codes; unclassified"
"V167","259","Residual codes; unclassified"
"V168","259","Residual codes; unclassified"
"V169","259","Residual codes; unclassified"
"V170","259","Residual codes; unclassified"
"V171","259","Residual codes; unclassified"
"V172","259","Residual codes; unclassified"
"V173","259","Residual codes; unclassified"
"V174","259","Residual codes; unclassified"
"V1741","259","Residual codes; unclassified"
"V1749","259","Residual codes; unclassified"
"V175","259","Residual codes; unclassified"
"V176","259","Residual codes; unclassified"
"V177","259","Residual codes; unclassified"
"V178","259","Residual codes; unclassified"
"V1781","259","Residual codes; unclassified"
"V1789","259","Residual codes; unclassified"
"V180","259","Residual codes; unclassified"
"V181","259","Residual codes; unclassified"
"V1811","259","Residual codes; unclassified"
"V1819","259","Residual codes; unclassified"
"V182","259","Residual codes; unclassified"
"V183","259","Residual codes; unclassified"
"V184","259","Residual codes; unclassified"
"V185","259","Residual codes; unclassified"
"V1851","259","Residual codes; unclassified"
"V1859","259","Residual codes; unclassified"
"V186","259","Residual codes; unclassified"
"V1861","259","Residual codes; unclassified"
"V1869","259","Residual codes; unclassified"
"V187","259","Residual codes; unclassified"
"V188","259","Residual codes; unclassified"
"V189","259","Residual codes; unclassified"
"V190","259","Residual codes; unclassified"
"V191","259","Residual codes; unclassified"
"V1911","259","Residual codes; unclassified"
"V1919","259","Residual codes; unclassified"
"V192","259","Residual codes; unclassified"
"V193","259","Residual codes; unclassified"
"V194","259","Residual codes; unclassified"
"V195","259","Residual codes; unclassified"
"V196","259","Residual codes; unclassified"
"V197","259","Residual codes; unclassified"
"V198","259","Residual codes; unclassified"
"V210","259","Residual codes; unclassified"
"V211","259","Residual codes; unclassified"
"V212","259","Residual codes; unclassified"
"V218","259","Residual codes; unclassified"
"V219","259","Residual codes; unclassified"
"V418","259","Residual codes; unclassified"
"V419","259","Residual codes; unclassified"
"V428","259","Residual codes; unclassified"
"V4281","259","Residual codes; unclassified"
"V4282","259","Residual codes; unclassified"
"V4283","259","Residual codes; unclassified"
"V4284","259","Residual codes; unclassified"
"V4289","259","Residual codes; unclassified"
"V429","259","Residual codes; unclassified"
"V438","259","Residual codes; unclassified"
"V4381","259","Residual codes; unclassified"
"V4382","259","Residual codes; unclassified"
"V4383","259","Residual codes; unclassified"
"V4389","259","Residual codes; unclassified"
"V447","259","Residual codes; unclassified"
"V448","259","Residual codes; unclassified"
"V449","259","Residual codes; unclassified"
"V4571","259","Residual codes; unclassified"
"V4572","259","Residual codes; unclassified"
"V4573","259","Residual codes; unclassified"
"V4574","259","Residual codes; unclassified"
"V4575","259","Residual codes; unclassified"
"V4576","259","Residual codes; unclassified"
"V4577","259","Residual codes; unclassified"
"V4578","259","Residual codes; unclassified"
"V4579","259","Residual codes; unclassified"
"V4583","259","Residual codes; unclassified"
"V4584","259","Residual codes; unclassified"
"V4586","259","Residual codes; unclassified"
"V4587","259","Residual codes; unclassified"
"V4588","259","Residual codes; unclassified"
"V4589","259","Residual codes; unclassified"
"V460","259","Residual codes; unclassified"
"V463","259","Residual codes; unclassified"
"V468","259","Residual codes; unclassified"
"V469","259","Residual codes; unclassified"
"V470","259","Residual codes; unclassified"
"V471","259","Residual codes; unclassified"
"V472","259","Residual codes; unclassified"
"V479","259","Residual codes; unclassified"
"V480","259","Residual codes; unclassified"
"V488","259","Residual codes; unclassified"
"V489","259","Residual codes; unclassified"
"V498","259","Residual codes; unclassified"
"V4981","259","Residual codes; unclassified"
"V4982","259","Residual codes; unclassified"
"V4983","259","Residual codes; unclassified"
"V4984","259","Residual codes; unclassified"
"V4986","259","Residual codes; unclassified"
"V4987","259","Residual codes; unclassified"
"V4989","259","Residual codes; unclassified"
"V499","259","Residual codes; unclassified"
"V500","259","Residual codes; unclassified"
"V501","259","Residual codes; unclassified"
